"","ontology","GO","set","n_genes","V1","V2","term","parent","parentTerm","size","pvalue","qvalue","score"
"1424","CC","GO:0005856","Unreported",9,-0.417825079424066,0.198416540276492,"cytoskeleton","GO:0005856","cytoskeleton",416,5.27321286350146e-09,1.2887217778606e-07,6.88984083236109
"1425","CC","GO:0005856","Unreported+high ratio",3,-0.417825079424066,0.198416540276492,"cytoskeleton","GO:0005856","cytoskeleton",416,0.000214392533472516,0.00298362942415918,2.52525511854419
"1426","CC","GO:0005869","topfind",4,-0.294306152812595,0.0963486095193946,"dynactin complex","GO:0005856","cytoskeleton",18,5.03178150589426e-05,0.000350128129785142,3.45577299600532
"1427","CC","GO:0005874","Unreported",8,-0.419528178902765,0.242724828862709,"microtubule","GO:0099080","supramolecular complex",329,0.000921516988267835,0.00727055135625488,2.13843265352892
"1428","CC","GO:0005882","Unreported",7,-0.395240637230868,0.232684933366827,"intermediate filament","GO:0005856","cytoskeleton",123,0.000288663849029788,0.00260577636691754,2.58406285906902
"1429","CC","GO:0005884","topfind",8,-0.395676532877046,0.238222428340566,"actin filament","GO:0005856","cytoskeleton",97,4.41668455876324e-07,4.60991450820913e-06,5.3363071286141
"1430","CC","GO:0005884","Unreported",4,-0.395676532877046,0.238222428340566,"actin filament","GO:0005856","cytoskeleton",97,0.00104900589996374,0.00808541470587434,2.09229769995623
"1431","CC","GO:0005886","topfind",86,0.290240634601291,-0.0638989583618346,"plasma membrane","GO:0005938","cell cortex",6451,6.43662312717908e-09,9.21356624776206e-08,7.03557223712757
"1432","CC","GO:0005886","Unreported",48,0.290240634601291,-0.0638989583618346,"plasma membrane","GO:0005938","cell cortex",6451,2.32896363343586e-05,0.000281159224181052,3.5510476637277
"1433","CC","GO:0005903","Unreported",3,0.0942489595904941,-0.0571246693206292,"brush border","GO:0005903","brush border",57,6.5669285371616e-06,8.89197620842692e-05,4.05100170797965
"1434","CC","GO:0005903","Unreported+high ratio",2,0.0942489595904941,-0.0571246693206292,"brush border","GO:0005903","brush border",57,8.17373501579409e-06,0.000178045271430993,3.74946955593354
"1435","CC","GO:0005911","topfind",17,0.384454063305231,0.446743706739667,"cell-cell junction","GO:0030054","cell junction",194,3.19837664424557e-16,9.15649542152589e-15,14.0382707174158
"1436","CC","GO:0005911","Unreported",4,0.384454063305231,0.446743706739667,"cell-cell junction","GO:0030054","cell junction",194,0.000192068806281989,0.00182301298197529,2.73921023865157
"1437","CC","GO:0005912","topfind",11,0.365920819702395,0.418476708096783,"adherens junction","GO:0030054","cell junction",186,6.32577113371123e-07,6.46777824079455e-06,5.18924487906407
"1438","CC","GO:0005912","Unreported",7,0.365920819702395,0.418476708096783,"adherens junction","GO:0030054","cell junction",186,1.00596773422481e-05,0.000130906450609515,3.88303895241721
"1439","CC","GO:0005923","topfind",7,0.364283733916729,0.41624559332652,"bicellular tight junction","GO:0030054","cell junction",159,0.000374450581656696,0.00222011528295864,2.65362447354356
"1440","CC","GO:0005925","topfind",22,0.37621892415912,0.433838117027359,"focal adhesion","GO:0030054","cell junction",502,4.40117190558033e-12,1.0022668748617e-10,9.99901662293214
"1441","CC","GO:0005925","Unreported",24,0.37621892415912,0.433838117027359,"focal adhesion","GO:0030054","cell junction",502,4.02857973415698e-18,1.75505951896752e-16,15.7557081508102
"1442","CC","GO:0005925","Unreported+high ratio",10,0.37621892415912,0.433838117027359,"focal adhesion","GO:0030054","cell junction",502,8.12567368273471e-07,2.26164584169449e-05,4.64557540163863
"1443","CC","GO:0005938","topfind",12,0.11972427250212,-0.0552612916483121,"cell cortex","GO:0005938","cell cortex",158,1.11397903896416e-13,2.79051749260521e-12,11.5543152507255
"1444","CC","GO:0005938","Unreported",7,0.11972427250212,-0.0552612916483121,"cell cortex","GO:0005938","cell cortex",158,1.11408459327322e-09,3.01706152016152e-08,7.52041583414245
"1445","CC","GO:0005938","Unreported+high ratio",4,0.11972427250212,-0.0552612916483121,"cell cortex","GO:0005938","cell cortex",158,6.18430866083681e-06,0.000137703939514633,3.86105363501546
"1446","CC","GO:0008303","topfind",4,0.0616342011317473,-0.123026532565437,"caspase complex","GO:0008303","caspase complex",0,0.000590212587608926,0.00330387157979969,2.48097684188079
"1447","CC","GO:0008540","Unreported+high ratio",2,0.024451535559262,-0.121312580539391,"proteasome regulatory particle, base subcomplex","GO:0008303","caspase complex",9,0.000677421208823394,0.00760062101211683,2.1191509220459
"1448","CC","GO:0009898","topfind",7,0.247400709694418,-0.066990284195918,"cytoplasmic side of plasma membrane","GO:0098562","cytoplasmic side of membrane",64,4.84109712259238e-10,7.95209724071733e-09,8.09951831789033
"1449","CC","GO:0009925","topfind",3,0.314669785033599,-0.0462037719244305,"basal plasma membrane","GO:0009925","basal plasma membrane",49,1.3903368512577e-05,0.000104745678568437,3.97986388542702
"1450","CC","GO:0010494","topfind",6,-0.340282706824444,0.170631733596681,"cytoplasmic stress granule","GO:0099080","supramolecular complex",88,3.86804572057461e-05,0.00027294238112787,3.56392902401897
"1451","CC","GO:0010494","Unreported",6,-0.340282706824444,0.170631733596681,"cytoplasmic stress granule","GO:0099080","supramolecular complex",88,3.45464787306885e-06,4.87543263213378e-05,4.31198684018868
"1452","CC","GO:0010494","Unreported+high ratio",6,-0.340282706824444,0.170631733596681,"cytoplasmic stress granule","GO:0099080","supramolecular complex",88,1.73002011078689e-07,5.54200437028886e-06,5.25633313607966
"1453","CC","GO:0012505","topfind",2,0.0333303403753802,-0.153137438654887,"endomembrane system","GO:0012505","endomembrane system",133,5.63234161629299e-06,4.74252630212233e-05,4.32399025182888
"1454","CC","GO:0012505","Unreported",1,0.0333303403753802,-0.153137438654887,"endomembrane system","GO:0012505","endomembrane system",133,5.20576271391217e-05,0.000579574915482221,3.23689041944552
"1455","CC","GO:0012505","Unreported+high ratio",1,0.0333303403753802,-0.153137438654887,"endomembrane system","GO:0012505","endomembrane system",133,0.000606804073745914,0.00698870898728052,2.15560304335069
"1456","CC","GO:0014069","topfind",10,0.276415292835305,0.434643801419584,"postsynaptic density","GO:0030054","cell junction",279,1.20749915940568e-07,1.39070592841896e-06,5.8567646939956
"1457","CC","GO:0014069","Unreported",4,0.276415292835305,0.434643801419584,"postsynaptic density","GO:0030054","cell junction",279,0.00090185885543144,0.00717192518366907,2.14436424957404
"1458","CC","GO:0015629","topfind",11,-0.378800596109339,0.194390538911466,"actin cytoskeleton","GO:0005856","cytoskeleton",272,7.074661714648e-17,2.14812455699312e-15,14.6679405400831
"1459","CC","GO:0015629","Unreported",11,-0.378800596109339,0.194390538911466,"actin cytoskeleton","GO:0005856","cytoskeleton",272,1.01690971849224e-10,2.99689275861537e-09,8.52332879765325
"1460","CC","GO:0015629","Unreported+high ratio",4,-0.378800596109339,0.194390538911466,"actin cytoskeleton","GO:0005856","cytoskeleton",272,5.593131696067e-07,1.69827816953307e-05,4.76999117298555
"1461","CC","GO:0015630","topfind",4,-0.405442322912512,0.19708565674193,"microtubule cytoskeleton","GO:0005856","cytoskeleton",172,2.14093166200709e-11,4.37798678639001e-10,9.35872555355077
"1462","CC","GO:0015630","Unreported",7,-0.405442322912512,0.19708565674193,"microtubule cytoskeleton","GO:0005856","cytoskeleton",172,0.000967759851801211,0.00757574508988135,2.12057464698266
"1463","CC","GO:0016020","topfind",72,0.226340596262999,-0.0763824444260688,"membrane","GO:0016020","membrane",2289,2.29686459876547e-05,0.000166772342606015,3.77787597078174
"1464","CC","GO:0016234","topfind",2,0.0256860805130155,-0.0479975410282655,"inclusion body","GO:0016234","inclusion body",21,2.50936606917524e-08,3.18276557128302e-07,6.49719534845018
"1465","CC","GO:0016234","Unreported",2,0.0256860805130155,-0.0479975410282655,"inclusion body","GO:0016234","inclusion body",21,7.88107244245691e-05,0.000814106658488848,3.08931869319595
"1466","CC","GO:0016234","Unreported+high ratio",2,0.0256860805130155,-0.0479975410282655,"inclusion body","GO:0016234","inclusion body",21,0.000140972861779462,0.00214022435610638,2.669540697907
"1467","CC","GO:0016281","topfind",4,-0.00692071370570466,-0.128740701404972,"eukaryotic translation initiation factor 4F complex","GO:0016281","eukaryotic translation initiation factor 4F complex",15,8.73565688149663e-07,8.5053858892584e-06,5.07030597766885
"1468","CC","GO:0016281","Unreported",2,-0.00692071370570466,-0.128740701404972,"eukaryotic translation initiation factor 4F complex","GO:0016281","eukaryotic translation initiation factor 4F complex",15,0.00117976157930077,0.00879382290384195,2.05582228475437
"1469","CC","GO:0016323","topfind",9,0.312732951749334,-0.0459772139182408,"basolateral plasma membrane","GO:0009925","basal plasma membrane",259,3.99030092589102e-05,0.000279600106835161,3.55346266698247
"1470","CC","GO:0016324","topfind",14,0.316723689311446,-0.0462115729803107,"apical plasma membrane","GO:0045177","apical part of cell",406,7.05761936918931e-07,7.14316627063403e-06,5.14610924073666
"1471","CC","GO:0016327","topfind",3,0.282909741744969,-0.0414192198766546,"apicolateral plasma membrane","GO:0098590","plasma membrane region",22,0.000396488525353752,0.00227018001373977,2.64393970409579
"1472","CC","GO:0016328","topfind",5,0.222804359146988,-0.0552242992141073,"lateral plasma membrane","GO:0016328","lateral plasma membrane",63,0.000116495311144126,0.000743492367938944,3.12872348521737
"1473","CC","GO:0016363","topfind",16,-0.114612126435777,-0.123434509697741,"nuclear matrix","GO:0005634","nucleus",114,1.46654935356897e-15,3.76790372378488e-14,13.4239002026847
"1474","CC","GO:0016363","Unreported",8,-0.114612126435777,-0.123434509697741,"nuclear matrix","GO:0005634","nucleus",114,1.7370831572345e-07,3.16464967917995e-06,5.49967435857543
"1475","CC","GO:0016363","Unreported+high ratio",6,-0.114612126435777,-0.123434509697741,"nuclear matrix","GO:0005634","nucleus",114,1.73729165362006e-06,4.35191559231825e-05,4.36131953659708
"1476","CC","GO:0016460","topfind",3,-0.291409637781573,0.0924842738206535,"myosin II complex","GO:0005856","cytoskeleton",5,0.00065649535615279,0.00360023234829455,2.44366947025327
"1477","CC","GO:0016604","topfind",10,-0.151560691610697,-0.139164523760691,"nuclear body","GO:0005634","nucleus",332,8.17613434872494e-12,1.77510417505593e-10,9.75077615453884
"1478","CC","GO:0016604","Unreported",3,-0.151560691610697,-0.139164523760691,"nuclear body","GO:0005634","nucleus",332,1.30381132781171e-05,0.000167489609034274,3.77601213118867
"1479","CC","GO:0016604","Unreported+high ratio",1,-0.151560691610697,-0.139164523760691,"nuclear body","GO:0005634","nucleus",332,0.000128592092682042,0.00198229656719086,2.70283137111237
"1480","CC","GO:0016605","topfind",6,-0.116970515958939,-0.125834362185307,"PML body","GO:0005634","nucleus",118,0.000108157822734359,0.000694706015255307,3.15819894068103
"1481","CC","GO:0016607","topfind",16,-0.13688854278276,-0.133529804272619,"nuclear speck","GO:0005634","nucleus",445,5.88750727879935e-06,4.91606857779746e-05,4.30838206745538
"1482","CC","GO:0016607","Unreported",14,-0.13688854278276,-0.133529804272619,"nuclear speck","GO:0005634","nucleus",445,7.4910773573336e-07,1.23050155935218e-05,4.90991783160147
"1483","CC","GO:0016607","Unreported+high ratio",11,-0.13688854278276,-0.133529804272619,"nuclear speck","GO:0005634","nucleus",445,8.11338732199172e-07,2.26164584169449e-05,4.64557540163863
"1484","CC","GO:0017053","topfind",7,0.0599035469007532,-0.121735735206413,"transcription repressor complex","GO:0005667","transcription regulator complex",58,7.45821607618667e-08,8.68968896318493e-07,6.06099576831428
"1485","CC","GO:0019897","topfind",1,0.241975854334172,-0.0606973748566664,"extrinsic component of plasma membrane","GO:0019898","extrinsic component of membrane",28,7.39908901248924e-06,6.07695671353624e-05,4.21631385714278
"1486","CC","GO:0019898","topfind",3,0.188907756307488,-0.0695602298369658,"extrinsic component of membrane","GO:0019898","extrinsic component of membrane",69,1.84776856013356e-08,2.40449882760237e-07,6.61897543034561
"1487","CC","GO:0022626","Unreported",5,-0.311217201668788,0.112951716556034,"cytosolic ribosome","GO:0005829","cytosol",76,1.95112123142961e-05,0.000238417496816155,3.6226618760632
"1488","CC","GO:0022627","Unreported",4,-0.286653765427678,0.0152948570667262,"cytosolic small ribosomal subunit","GO:0005829","cytosol",105,5.54701969755348e-05,0.000610781729335009,3.21411396272181
"1489","CC","GO:0030016","topfind",1,-0.383828063328118,0.189006642593564,"myofibril","GO:0099080","supramolecular complex",35,2.51454035219586e-07,2.7687576185717e-06,5.55771506141738
"1490","CC","GO:0030016","Unreported",1,-0.383828063328118,0.189006642593564,"myofibril","GO:0099080","supramolecular complex",35,2.25918191702891e-09,5.80435969452044e-08,7.23624568229477
"1491","CC","GO:0030017","topfind",4,-0.379381135617576,0.187881827467442,"sarcomere","GO:0099080","supramolecular complex",48,8.74306134324966e-07,8.5053858892584e-06,5.07030597766885
"1492","CC","GO:0030018","topfind",6,-0.362356119136728,0.182787386541266,"Z disc","GO:0099080","supramolecular complex",150,0.000285120712524059,0.00173146032696428,2.76158745501136
"1493","CC","GO:0030018","Unreported",7,-0.362356119136728,0.182787386541266,"Z disc","GO:0099080","supramolecular complex",150,2.10177661120067e-06,3.14325397675086e-05,4.50262052631773
"1494","CC","GO:0030027","topfind",20,0.258119272943554,-0.305082971086304,"lamellipodium","GO:0031252","cell leading edge",204,3.45215083779413e-17,1.11582423853862e-15,14.9524042088432
"1495","CC","GO:0030027","Unreported",10,0.258119272943554,-0.305082971086304,"lamellipodium","GO:0031252","cell leading edge",204,1.33409732343723e-08,3.10875701880024e-07,6.50741322119196
"1496","CC","GO:0030027","Unreported+high ratio",6,0.258119272943554,-0.305082971086304,"lamellipodium","GO:0031252","cell leading edge",204,4.90322236747311e-05,0.00084707393313932,3.07207868252271
"1497","CC","GO:0030054","topfind",12,0.395275040355527,0.459989988910161,"cell junction","GO:0030054","cell junction",216,8.41957323363405e-29,5.62427492006755e-27,26.2499334587297
"1498","CC","GO:0030054","Unreported",3,0.395275040355527,0.459989988910161,"cell junction","GO:0030054","cell junction",216,1.53970084163571e-13,5.50992944042492e-12,11.2588539626419
"1499","CC","GO:0030054","Unreported+high ratio",2,0.395275040355527,0.459989988910161,"cell junction","GO:0030054","cell junction",216,4.69265697653997e-06,0.000111953387868882,3.95096275951685
